ปีที่เกิดเหตุ,วันที่เกิดเหตุ,agency,province,presumed_cause,weather,latitude,longitude,deaths,serious_injuries,minor_injuries,total_injuries,hour,year,month,day,dayofweek,is_weekend,time_period,severity_level,is_new_year,is_songkran,is_dangerouse_7days,day_type,tambon
2026,2026-04-17,กรมทางหลวง,ราชบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.5526501,99.78799133,0,1,0,1,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,1,1,songkran,เจดีย์หัก
2026,2026-04-17,กรมทางหลวง,ปราจีนบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.13483729,101.874378,0,1,0,1,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,1,1,songkran,ทุ่งโพธิ์
2026,2026-04-17,กรมทางหลวง,อุดรธานี,หลับใน,แจ่มใส,17.0936274,103.0052213,0,0,0,0,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,กุมภวาปี
2026,2026-04-17,กรมทางหลวง,ศรีสะเกษ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.18787131,104.2658557,0,0,3,3,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,คูซอด
2026,2026-04-17,กรมทางหลวง,ตาก,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,16.97080928,98.53767782,0,0,1,1,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,แม่ระมาด
2026,2026-04-17,กรมทางหลวง,น่าน,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.83885527,100.6547789,0,0,3,3,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,สะเนียน
2026,2026-04-17,กรมทางหลวง,พังงา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,8.855749314,98.31711039,0,0,1,1,15,2026,4,17,4,0,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,บางนายสี
2026,2026-04-17,กรมทางหลวง,นครสวรรค์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.67425485,99.67610791,1,0,0,0,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,ห้วยน้ำหอม
2026,2026-04-17,กรมทางหลวง,ศรีสะเกษ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.63184951,104.2281559,0,0,1,1,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,นิคมพัฒนา
2026,2026-04-17,กรมทางหลวง,สระบุรี,ถนนลื่น,ฝนตก,14.63772371,101.1426862,0,0,0,0,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,มิตรภาพ
2026,2026-04-17,กรมทางหลวง,สุพรรณบุรี,ขับรถย้อนศร,แจ่มใส,14.86745859,99.98923469,1,0,0,0,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,หัวนา
2026,2026-04-17,กรมทางหลวง,สุพรรณบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.22240625,100.0212359,0,0,1,1,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,สองพี่น้อง
2026,2026-04-17,กรมทางหลวง,สกลนคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,16.81535194,103.893958,0,0,5,5,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,สร้างค้อ
2026,2026-04-17,กรมทางหลวง,ลพบุรี,ยางเสื่อมสภาพ/ยางแตก,แจ่มใส,14.9857251,100.9240553,0,0,0,0,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,โคกสลุง
2026,2026-04-17,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.841275,101.7565359,0,0,3,3,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,มะเกลือใหม่
2026,2026-04-17,กรมทางหลวง,เชียงใหม่,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,19.10627612,99.17073169,0,0,1,1,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,โหล่งขอด
2026,2026-04-17,กรมทางหลวง,ปราจีนบุรี,ไม่ให้สัญญาณชะลอ/เลี้ยว,แจ่มใส,13.97256628,101.737799,0,0,0,0,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,เมืองเก่า
2026,2026-04-17,กรมทางหลวง,ลำปาง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,19.12437,99.6151797,0,0,1,1,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,วังเหนือ
2026,2026-04-17,กรมทางหลวง,นครสวรรค์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.66711736,100.8101038,0,0,1,1,16,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,วังข่อย
2026,2026-04-17,กรมทางหลวง,สุพรรณบุรี,อุปกรณ์ยานพาหนะบกพร่อง,แจ่มใส,14.40019782,99.89610806,0,0,2,2,17,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,หนองโอ่ง
2026,2026-04-17,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.67388969,100.4583552,0,0,1,1,17,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,บางมด
2026,2026-04-17,กรมทางหลวงชนบท,สตูล,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,6.643469,100.004566,0,0,1,1,17,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ตันหยงโป
2026,2026-04-17,กรมทางหลวง,นนทบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.85954789,100.5176723,1,0,0,0,17,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,บางกระสอ
2026,2026-04-17,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.70924058,100.6999312,0,0,1,1,18,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ประเวศ
2026,2026-04-17,กรมทางหลวง,สุราษฎร์ธานี,ขับรถเร็วเกินอัตรากำหนด,ฝนตก,8.957606192,99.01023343,0,0,0,0,18,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,บ้านทำเนียบ
2026,2026-04-17,กรมทางหลวงชนบท,แม่ฮ่องสอน,เมาสุรา,แจ่มใส,19.484893,97.959353,0,0,1,1,18,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,หมอกจำแป่
2026,2026-04-17,กรมทางหลวง,เชียงราย,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,19.75743328,100.3110659,1,0,0,0,19,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,ตับเต่า
2026,2026-04-17,กรมทางหลวง,ชลบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.49232579,101.0468414,0,1,0,1,19,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,1,1,songkran,บางนาง
2026,2026-04-17,กรมทางหลวง,นครศรีธรรมราช,โรคประจำตัว,แจ่มใส,8.174175066,99.86056561,0,0,2,2,19,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ร่อนพิบูลย์
2026,2026-04-17,กรมทางหลวง,ชลบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,12.94481571,100.9053281,0,0,1,1,19,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,นาเกลือ
2026,2026-04-17,กรมทางหลวง,นครราชสีมา,หลับใน,แจ่มใส,14.62605819,101.3224505,0,0,1,1,19,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,กลางดง
2026,2026-04-17,กรมทางหลวง,อุดรธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.47426931,103.2546278,0,0,0,0,19,2026,4,17,4,0,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ทุ่งฝน
2026,2026-04-17,กรมทางหลวง,เชียงใหม่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.75881051,99.09126297,0,0,1,1,20,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ต้นเปา
2026,2026-04-17,กรมทางหลวง,อุดรธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.35199476,102.8910061,0,0,1,1,20,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,หนองนาคำ
2026,2026-04-17,กรมทางหลวง,สุรินทร์,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,ฝนตก,14.86135045,103.522868,0,0,1,1,20,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,นอกเมือง
2026,2026-04-17,กรมทางหลวง,ตรัง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,7.978182285,99.61172551,0,1,0,1,21,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,1,1,songkran,ควนเมา
2026,2026-04-17,กรมทางหลวง,เชียงใหม่,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,18.83669751,99.06277522,0,0,2,2,21,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,สันนาเม็ง
2026,2026-04-17,กรมทางหลวง,แพร่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.16126377,100.1652811,0,0,0,0,21,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ทุ่งกวาว
2026,2026-04-17,กรมทางหลวงชนบท,กรุงเทพมหานคร,ขับรถตามกระชั้นชิด,แจ่มใส,13.719507,100.486934,1,0,0,0,21,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,บางยี่เรือ
2026,2026-04-17,กรมทางหลวง,แพร่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.16994405,100.1721315,1,0,0,0,22,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,ทุ่งโฮ้ง
2026,2026-04-17,กรมทางหลวงชนบท,อยุธยา,ทางโค้งอันตราย,แจ่มใส,14.527431,100.687961,0,1,2,3,22,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,1,1,songkran,โพธิ์เอน
2026,2026-04-17,กรมทางหลวง,นครราชสีมา,ยางเสื่อมสภาพ/ยางแตก,แจ่มใส,14.94964774,101.8010317,0,0,0,0,22,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,เสมา
2026,2026-04-17,กรมทางหลวง,ชลบุรี,สูญเสียการควบคุม,แจ่มใส,13.12466893,101.1635081,1,0,1,1,23,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงมาก (เสียชีวิต),0,1,1,songkran,เขาคันทรง
2026,2026-04-17,กรมทางหลวง,สระบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.70736186,100.8397271,0,0,0,0,23,2026,4,17,4,0,กลางคืน (20:00 - 23:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,1,1,songkran,ขุนโขลน
2026,2026-04-18,กรมทางหลวง,ฉะเชิงเทรา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.46659077,100.9965581,0,0,0,0,0,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ท่าข้าม
2026,2026-04-18,กรมทางหลวง,ประจวบคีรีขันธ์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,12.25508968,99.87018451,0,0,0,0,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ศาลาลัย
2026,2026-04-18,กรมทางหลวง,ฉะเชิงเทรา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.5983809,100.9551287,0,0,0,0,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางวัว
2026,2026-04-18,กรมทางหลวง,แพร่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.22736675,100.2075917,0,0,1,1,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,แม่หล่าย
2026,2026-04-18,กรมทางหลวง,อุทัยธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.38044952,99.85564291,0,2,0,2,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,หนองฉาง
2026,2026-04-18,กรมทางหลวง,ศรีสะเกษ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.04130104,104.2638561,0,0,0,0,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,หมากเขียบ
2026,2026-04-18,กรมทางหลวง,พิจิตร,หลับใน,แจ่มใส,16.12148372,100.1487064,1,0,1,1,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,โพธิ์ไทรงาม
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.69106706,100.6996389,0,0,4,4,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ดอกไม้
2026,2026-04-18,กรมทางหลวง,นนทบุรี,หลับใน,แจ่มใส,13.87291584,100.4103599,0,0,0,0,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เสาธงหิน
2026,2026-04-18,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.83767372,101.7686616,0,0,6,6,1,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,มะเกลือใหม่
2026,2026-04-18,กรมทางหลวง,ตาก,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,16.5028276,98.71337458,0,0,0,0,2,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ช่องแคบ
2026,2026-04-18,กรมทางหลวง,ลพบุรี,หลับใน,แจ่มใส,15.0989834,101.0187051,1,0,10,10,2,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,ม่วงค่อม
2026,2026-04-18,กรมทางหลวง,เลย,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.38927739,101.7400664,2,0,0,0,2,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,นาโป่ง
2026,2026-04-18,กรมทางหลวง,ระยอง,หลับใน,แจ่มใส,12.65769237,101.3289924,0,0,1,1,3,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ตะพง
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.91538919,100.7024042,0,0,0,0,3,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,สามวาตะวันตก
2026,2026-04-18,กรมทางหลวง,อำนาจเจริญ,หลับใน,แจ่มใส,15.86434524,104.5856434,0,0,2,2,3,2026,4,18,5,1,ดึก (00:00 - 03:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,โนนโพธิ์
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ยางเสื่อมสภาพ/ยางแตก,แจ่มใส,13.73664543,100.6685011,0,0,1,1,4,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ประเวศ
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.73192423,100.7100727,1,0,0,0,5,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,คลองสองต้นนุ่น
2026,2026-04-18,กรมทางหลวง,แพร่,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.23172058,100.3222816,0,0,1,1,5,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บ้านเวียง
2026,2026-04-18,กรมทางหลวง,ลำปาง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,18.28962333,99.43554729,0,0,3,3,5,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ปงแสนทอง
2026,2026-04-18,กรมทางหลวง,ตราด,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,12.13703433,102.6884443,0,0,2,2,6,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,แหลมกลัด
2026,2026-04-18,กรมทางหลวง,ฉะเชิงเทรา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.59604239,101.0163206,1,0,0,0,6,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,แสนภูดาษ
2026,2026-04-18,กรมทางหลวง,ชุมพร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,10.85368825,99.23794699,0,0,1,1,7,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,สลุย
2026,2026-04-18,กรมทางหลวง,ฉะเชิงเทรา,หลับใน,แจ่มใส,13.65778654,101.142554,0,1,0,1,7,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,เสม็ดใต้
2026,2026-04-18,กรมทางหลวง,ราชบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.56430404,99.75134652,0,0,1,1,7,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เกาะพลับพลา
2026,2026-04-18,กรมทางหลวง,ประจวบคีรีขันธ์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,10.99422084,99.3639484,0,0,0,0,7,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ทรายทอง
2026,2026-04-18,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.70222269,102.0201943,0,0,0,0,7,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,งิ้ว
2026,2026-04-18,กรมทางหลวง,อยุธยา,หลับใน,แจ่มใส,14.2785188,100.8091293,0,0,2,2,7,2026,4,18,5,1,เช้ามืด (04:00 - 07:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,สนับทึบ
2026,2026-04-18,กรมทางหลวง,ยะลา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,6.471815561,101.3971554,0,0,2,2,8,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กายูบอเกาะ
2026,2026-04-18,กรมทางหลวง,ราชบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.54075392,99.80083727,0,0,1,1,8,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เจดีย์หัก
2026,2026-04-18,กรมทางหลวง,จันทบุรี,ไม่ให้สัญญาณชะลอ/เลี้ยว,แจ่มใส,12.83072349,102.0580863,0,0,1,1,9,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,พลวง
2026,2026-04-18,กรมทางหลวง,ชลบุรี,หลับใน,แจ่มใส,13.48784619,101.2772043,0,0,0,0,9,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,หนองเหียง
2026,2026-04-18,กรมทางหลวง,สมุทรปราการ,ยางเสื่อมสภาพ/ยางแตก,แจ่มใส,13.70286802,100.8235824,0,0,1,1,9,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ศีรษะจรเข้น้อย
2026,2026-04-18,กรมทางหลวง,สงขลา,ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด,แจ่มใส,7.04917284,100.3826272,0,0,1,1,9,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ท่าช้าง
2026,2026-04-18,กรมทางหลวง,ปราจีนบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.22705212,101.8925011,1,0,0,0,9,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,บุพราหมณ์
2026,2026-04-18,กรมทางหลวง,สุพรรณบุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,14.49344435,100.0915834,0,1,0,1,9,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,พิหารแดง
2026,2026-04-18,กรมทางหลวงชนบท,จันทบุรี,ไม่ให้สัญญาณชะลอ/เลี้ยว,แจ่มใส,12.830734,102.058172,0,0,1,1,10,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,พลวง
2026,2026-04-18,กรมทางหลวง,สิงห์บุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,14.79813608,100.3086519,0,0,1,1,10,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางระจัน
2026,2026-04-18,กรมทางหลวง,ปราจีนบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.77795575,101.9048332,1,0,0,0,10,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,วังท่าช้าง
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.72983327,100.7535888,0,0,0,0,10,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,คลองสามประเวศ
