ปีที่เกิดเหตุ,หน่วยงาน,สายทาง,ก.ม.,จังหวัด,บริเวณที่เกิดเหตุ/ลักษณะทาง,มูลเหตุสันนิษฐาน,ลักษณะการเกิดอุบัติเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,จำนวนรถที่เกิดเหตุ(รวมคันที่1),จำนวนที่เกิดเหตุทั้งหมด(รวมคนเดินเท้า),รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,รถบรรทุกมากกว่า6ล้อไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ(รถพ่วง),อื่นๆ,จำนวนผู้เสียชีวิต,จำนวนผู้บาดเจ็บสาหัส,จำนวนผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,ชั่วโมง,time_period,year,month,day,is_weekend,is_new_year,is_songkran,day_type,subdistrict_code
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 201 (กม.ที่ 128+800) - บ้านท่าสวนยา,16.71,เลย,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,มีหมอก/ควัน/ฝุ่น,16.934926,102.007137,1,1,0,0,0,0,0,0,1,1,5,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ด่านซ้าย - ปากหมัน,8.925,เลย,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,17.35174308,101.1467215,1,1,0,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 121 (กม.ที่ 36+100) - ถนนสมโภชเชียงใหม่ 700 ปี,12.2,เชียงใหม่,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,18.78406,99.041992,1,1,0,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,พรหมคีรี - นบพิตำ,25.6,นครศรีธรรมราช,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,8.566189413,99.81306969,1,1,0,0,0,0,0,2,0,2,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,หนองไผ่ - นาเฉลียง,164.6,เพชรบูรณ์,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.97957199,101.0605891,1,1,0,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,หนองสองห้อง - ศรีเชียงใหม่,8.433,หนองคาย,ทางตรง+ไม่มีความลาดชัน,ระยะการมองเห็นไม่เพียงพอ,พลิกคว่ำ/ตกถนนในทางตรง,มีหมอก/ควัน/ฝุ่น,17.75511917,102.6932534,1,1,0,0,0,0,0,1,0,1,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ยโสธร - สะพานคลองลำเซ,272.424,ยโสธร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.79259942,104.227071,1,1,1,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,สากเหล็ก - กกไม้แดง,197.94,พิษณุโลก,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.70681967,100.4310639,1,1,0,0,0,0,0,0,1,1,6,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ตะกั่วป่า - บางสัก,781.1,พังงา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.784200616,98.26460883,1,1,0,0,0,0,1,0,0,0,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,อรุณอมรินทร์ - พุทธมณฑลสาย4,0.16,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.78325172,100.3936256,1,1,1,0,0,0,0,0,1,1,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ท่าช้าง - ป๊อกแป๊ก,3.425,สระบุรี,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.5284882,100.8587049,1,1,0,0,1,0,0,0,0,0,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 2039 (กม.ที่ 13+100) - บ้านหนองตูม,16.073,ขอนแก่น,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,16.590002,102.959348,1,1,0,0,0,0,1,3,0,3,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ปากช่อง - จะนะ,30.6,สงขลา,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.935240083,100.7057677,1,1,0,0,0,0,0,0,1,1,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,หนองวัวซอ - อูบมุง,3.2,อุดรธานี,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,17.24405481,102.6023899,2,2,1,0,0,0,0,0,1,1,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 3064 (กม.ที่ 12+100) - บ้านยางห้าร้อย,4.5,อ่างทอง,ทางตรง+ไม่มีความลาดชัน,เปลี่ยนช่องทางกะทันหัน,,แจ่มใส,14.672238,100.359736,2,2,1,0,0,0,0,1,0,1,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ห้วยยอด - ลำภูรา,1085.05,ตรัง,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.753280262,99.62268233,1,1,0,0,0,0,0,0,0,0,7,เช้ามืด (04:00 - 07:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,กองลอย - แม่แฮใต้,19.97,เชียงใหม่,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,18.26277638,98.18760663,1,1,0,0,0,0,0,0,1,1,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ดินแดง - งามวงศ์วาน,9.055,กรุงเทพมหานคร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.79758032,100.5609388,1,1,0,0,0,0,0,1,0,1,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,นครไทย - น้ำคลาด,1.45,พิษณุโลก,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,17.10898266,100.8260753,2,2,0,0,0,0,0,0,2,2,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,บ้านเพีย - ทุ่งตาลเลียน,32.225,อุดรธานี,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.42523176,102.4720502,1,1,0,0,0,0,0,0,5,5,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,วังน้ำเขียว - ดอนขวาง,226.8,นครราชสีมา,ทางตรง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.39447989,101.8648659,2,2,0,0,0,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,พิมพา - หนองข้างคอก,56.0,ชลบุรี,ทางโค้งกว้าง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,,แจ่มใส,13.49604633,101.045322,1,1,0,0,0,0,0,0,0,0,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 1148 (กม.ที่ 95+225) - โครงการบ้านเล็กในป่าใหญ่ตามพระราชดำริบ้านหนองห้า,50.35,พะเยา,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,19.420537,100.419427,1,1,0,0,0,0,0,0,1,1,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ท่ากกแดง - บึงกาฬ,125.737,บึงกาฬ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,18.34415491,103.6394711,1,1,0,0,0,0,1,0,0,0,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 22 (กม.ที่ 172+690) - บ้านดงน้อย,20.78,สกลนคร,ทางตรง+ไม่มีความลาดชัน,เมาสุรา,,แจ่มใส,17.153213,104.338022,1,1,0,0,0,0,0,0,1,1,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ห้วยไคร้ - ห้วยน้ำริน,42.167,เชียงราย,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,20.42389169,99.8767837,2,2,1,0,0,0,0,0,2,2,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 3191 (กม.ที่ 11+040) - นิคมสร้างตนเองสาย 11,10.0,ระยอง,ทางสี่แยก,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,12.858834,101.114475,2,2,0,0,0,0,3,0,0,0,8,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวง,ตรัง - สิเกา,6.4,ตรัง,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.551553634,99.54075828,1,1,0,0,0,0,1,0,0,0,9,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
2026,กรมทางหลวงชนบท,แยกทางหลวงหมายเลข 3168 (กม.ที่ 4+840) - บ้านบ่อนอก,45.35,ประจวบคีรีขันธ์,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,,แจ่มใส,12.042586,99.905179,1,1,0,0,0,0,0,0,1,1,9,เช้า (08:00 - 11:59),2026,1,1,0,1,0,new_year,000000
